OID_,Join_Count,STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,PEDS,HARM_EV,TRAF_FLO,NO_LANES,HIT_RUN,WEATHER,FATALS,DAY_WEEK,DRUNK_DR,YEAR,TWAY_ID,latitude,longitude,metro
3269,1,6,23,4,15,20,26,2,1,Pedestrian,2,3,,1,1,4,0,2009,5TH ST,40.80299722,-124.1583528,CenCal
3344,1,6,103,4,14,16,15,2,1,Bicyclist,1,2,,1,1,3,0,2009,ALOHA ST,40.16792222,-122.2410333,CenCal
3578,1,6,23,7,26,2,17,2,1,Pedestrian,1,4,,1,1,1,0,2009,SAMOA BL,40.86593611,-124.0920778,CenCal
3850,1,6,23,2,5,5,22,1,1,Pedestrian,,,,10,1,6,0,2010,US-101,40.835,-124.0818,CenCal
4055,1,6,23,7,6,21,30,2,1,Pedestrian,,,,5,1,3,0,2010,MURRAY,40.95618889,-124.1144,CenCal
4062,1,6,45,7,22,16,1,2,1,Bicyclist,,,,1,1,5,0,2010,US-101,39.41909722,-123.3548528,CenCal
4407,1,6,93,12,30,18,19,2,1,Pedestrian,,,,1,1,5,0,2010,US-97,41.42011667,-122.3834083,CenCal
4418,1,6,45,12,5,20,40,1,1,Pedestrian,,,,2,1,1,0,2010,US-101,39.39458056,-123.3488889,CenCal
4558,1,6,103,2,3,2,39,1,1,Pedestrian,,,,1,1,5,0,2011,I-5,40.200675,-122.2417778,CenCal
4603,1,6,93,3,7,13,4,1,1,Pedestrian,,,,10,1,2,0,2011,S BROADWAY ST,41.731,-122.636525,CenCal
4614,1,6,103,3,26,17,33,1,1,Bicyclist,,,,10,1,7,1,2011,SR-36,40.17659167,-122.2341222,CenCal
4685,1,6,23,4,13,21,17,2,1,Pedestrian,,,,1,1,4,0,2011,BROADWAY ST,40.78845833,-124.1801056,CenCal
4692,1,6,57,4,17,20,10,2,1,Pedestrian,,,,2,1,1,1,2011,DONNER PASS RD,39.32603333,-120.215075,CenCal
4935,1,6,23,10,14,16,29,1,1,Bicyclist,,,,10,1,6,1,2011,6TH ST,40.80185833,-124.1602806,CenCal
5024,1,6,23,11,24,17,18,4,1,Bicyclist,,,,2,1,5,0,2011,US-101,40.80756667,-124.1185639,CenCal
5076,1,6,45,11,3,6,50,7,1,Pedestrian,,,,10,1,5,0,2011,US-101,39.38888333,-123.3459222,CenCal
5099,1,6,23,5,12,14,58,1,1,Pedestrian,,,,1,1,5,0,2011,HARRIS ST,40.78049722,-124.1716306,CenCal
5110,1,6,83,10,2,18,28,2,1,Pedestrian,,,,1,1,1,0,2011,VIA REAL,34.40478611,-119.5291611,CenCal
5138,1,6,79,11,19,18,50,1,1,Pedestrian,,,,1,1,7,0,2011,SHELL BEACH RD,35.16582778,-120.6898806,CenCal
5335,1,6,57,4,7,21,2,1,1,Pedestrian,,,,1,1,7,0,2012,NEVADA CITY HIGHWAY,39.23690833,-121.0376222,CenCal
5366,1,6,23,4,17,7,39,1,1,Pedestrian,,,,10,1,3,0,2012,SCHOOL ST,40.57018333,-124.1267417,CenCal
5512,1,6,23,8,23,17,51,1,1,Pedestrian,,,,1,1,5,1,2012,US-101,40.76158333,-124.1902861,CenCal
5728,1,6,57,11,24,13,42,1,1,Bicyclist,,,,1,1,7,0,2012,DONNER PASS RD,39.34083611,-120.1724139,CenCal
5790,1,6,45,8,24,7,57,1,1,Bicyclist,,,,1,1,6,0,2012,S ORCHARD AVE,39.14463611,-123.19845,CenCal
6019,1,6,23,1,21,18,25,2,1,Pedestrian,,,,1,1,2,0,2013,US-101,40.8783,-124.0823889,CenCal
6073,1,6,11,3,4,6,50,1,1,Pedestrian,,,,1,1,2,0,2013,SR-45,39.21625278,-122.0175389,CenCal
6112,1,6,103,4,1,15,9,1,1,Bicyclist,,,,1,1,2,0,2013,S MAIN ST,40.16575,-122.2281361,CenCal
6481,1,6,23,11,24,3,19,1,1,Pedestrian,,,,1,1,1,1,2013,US-101,40.88740278,-124.0794528,CenCal
6631,1,6,23,5,1,6,17,1,1,Pedestrian,,,,1,1,4,0,2013,S ST,40.78609167,-124.1490833,CenCal
6769,1,6,23,3,9,22,16,1,1,Pedestrian,,,,10,1,7,0,2013,J ST,40.78446667,-124.1589861,CenCal
6894,1,6,23,1,28,8,10,1,1,Pedestrian,,,,2,1,3,0,2014,US-101,40.76701389,-124.1915833,CenCal
7236,1,6,11,9,2,7,45,1,2,Pedestrian,,,,1,1,3,0,2014,E ST,39.15243056,-122.1562639,CenCal
7566,1,6,79,8,22,10,3,2,1,Bicyclist,,,,1,1,6,0,2014,BEACH ST,35.36883889,-120.8541583,CenCal
7610,1,6,23,10,8,23,59,1,1,Pedestrian,,,,10,1,4,0,2014,US-101,40.78312778,-124.1835111,CenCal
7753,1,6,23,1,23,18,18,2,1,Pedestrian,,,,1,1,6,0,2015,US-101,40.77453611,-124.1905222,CenCal
7862,1,6,23,3,27,11,24,1,1,Pedestrian,,,,10,1,6,0,2015,US-101,40.80333611,-124.1559528,CenCal
7881,1,6,93,4,4,20,42,1,1,Pedestrian,,,,10,1,7,0,2015,US-97,41.43736667,-122.3872,CenCal
7949,1,6,23,5,24,0,40,1,1,Pedestrian,,,,8,1,1,0,2015,US-101,40.75178056,-124.1925611,CenCal
8104,1,6,23,9,27,2,5,2,1,Pedestrian,,,,1,1,1,0,2015,US-101,40.75254722,-124.1921389,CenCal
8716,1,6,79,2,15,20,59,1,1,Pedestrian,,,,1,1,2,0,2016,N 4TH ST,35.12423056,-120.6262333,CenCal
8771,1,6,79,4,9,2,40,1,1,Pedestrian,,,,1,1,7,0,2016,US-101,35.13043333,-120.608125,CenCal
8833,1,6,23,4,16,22,56,1,1,Pedestrian,,,,1,1,7,0,2016,US-101,40.75353611,-124.1918,CenCal
8884,1,6,23,2,18,15,16,1,1,Pedestrian,,,,10,1,5,0,2016,US-101,40.80411111,-124.1564056,CenCal
8941,1,6,23,7,12,21,15,2,2,Pedestrian,,,,1,2,3,1,2016,CR-EEL RIVER DR,40.57266389,-124.1476694,CenCal
9006,1,6,23,1,28,17,17,2,1,Bicyclist,,,,10,1,5,0,2016,TRINITY STREET,40.7878,-124.1634667,CenCal
9013,1,6,103,8,12,10,52,1,1,Bicyclist,,,,1,1,6,0,2016,SR-99,40.186125,-122.2116,CenCal
9023,1,6,23,10,8,5,10,1,1,Pedestrian,,,,5,1,7,0,2016,CR-AIRPORT RD,40.9663,-124.105,CenCal
9104,1,6,23,12,14,20,7,1,1,Pedestrian,,,,2,1,4,1,2016,CR-CENTRAL AVENUE,40.93306111,-124.1008833,CenCal
9188,1,6,23,9,4,19,15,3,1,Pedestrian,,,,1,1,1,1,2016,H ST,40.87298611,-124.0853111,CenCal
9230,1,6,79,8,27,21,54,1,2,Pedestrian,,,,1,1,7,0,2016,W GRAND AVE,35.12161389,-120.6227306,CenCal
9607,1,6,57,12,18,12,42,1,1,Pedestrian,,,,1,1,1,0,2016,SOUTH AUBURN ST,39.21874444,-121.0620444,CenCal
9801,1,6,23,5,5,0,40,4,1,Pedestrian,,,,1,1,6,1,2017,US-101,40.97865,-124.1173611,CenCal
9928,1,6,11,6,21,10,45,1,1,Pedestrian,,,,1,1,4,0,2017,8TH ST,39.15330833,-122.1503056,CenCal
10029,1,6,23,1,5,0,24,1,1,Pedestrian,,,,10,1,5,0,2017,US-101,40.80568056,-124.1374056,CenCal
10042,1,6,23,3,9,11,14,1,1,Pedestrian,,,,10,1,5,0,2017,SR-101,40.80471389,-124.1525806,CenCal
10089,1,6,23,11,24,18,3,1,1,Pedestrian,,,,1,1,6,0,2017,SR-200,40.9145,-124.0629278,CenCal
10159,1,6,23,1,23,9,55,1,1,Pedestrian,,,,2,1,2,0,2017,HARRIS ST,40.78046111,-124.1635972,CenCal
10188,1,6,57,12,20,21,18,4,1,Pedestrian,,,,10,1,4,0,2017,SR-49,39.26850556,-121.0248444,CenCal
10212,1,6,23,12,30,23,29,2,1,Pedestrian,,,,5,1,7,0,2017,WALNUT DR,40.74687222,-124.1477361,CenCal
10429,1,6,23,12,14,17,51,1,1,Pedestrian,,,,1,1,5,1,2017,CR-HARRIS,40.78055,-124.1788583,CenCal
10510,1,6,15,8,26,20,41,1,1,Pedestrian,,,,1,1,7,0,2017,US-101 S,41.75270833,-124.1876944,CenCal
10572,1,6,57,2,25,18,25,1,1,Pedestrian,,,,1,1,7,0,2017,SUTTON WAY,39.23119444,-121.0356778,CenCal
10856,1,6,45,1,30,5,15,1,1,Pedestrian,,,,1,1,3,0,2018,US-101 RAMP,39.13581667,-123.1973972,CenCal
11086,1,6,23,4,26,20,50,1,1,Pedestrian,,,,1,1,5,0,2018,US-101,40.91952778,-124.0954806,CenCal
11106,1,6,33,4,29,21,8,1,1,Pedestrian,,,,1,1,1,0,2018,ARROWHEAD RD,38.96910833,-122.6466194,CenCal
11352,1,6,23,8,1,99,99,1,1,Pedestrian,,,,10,1,4,0,2018,US-101,40.75194722,-124.1926889,CenCal
11390,1,6,23,12,13,99,99,1,1,Pedestrian,,,,1,1,5,0,2018,US-101 5TH ST,40.80471667,-124.1480917,CenCal
11405,1,6,103,12,28,3,6,1,1,Pedestrian,,,,1,1,6,0,2018,I-5,40.20626111,-122.2457361,CenCal
11549,1,6,45,9,14,13,0,1,1,Bicyclist,,,,1,1,6,0,2018,TALMAGE RD,39.13603611,-123.1920917,CenCal
11621,1,6,33,12,10,19,53,2,1,Pedestrian,,,,10,1,2,0,2018,HWY 53,38.95180833,-122.6230389,CenCal
11636,1,6,23,8,4,21,25,1,1,Pedestrian,,,,10,1,7,0,2018,US-101 BROADWAY ST,40.76226667,-124.1906139,CenCal
11646,1,6,23,6,21,13,34,1,2,Bicyclist,,,,1,1,5,0,2018,US-101/BROADWAY ST,40.79506667,-124.1763083,CenCal
11814,1,6,33,1,5,18,58,1,1,Pedestrian,,,,1,1,6,0,2018,OLYMPIC DR,38.960975,-122.6454917,CenCal
12024,1,6,23,1,22,6,23,6,1,Pedestrian,,,,10,1,3,0,2019,US-101,40.74747222,-124.1967417,CenCal
12170,1,6,23,5,18,7,27,1,1,Pedestrian,,,,2,1,7,1,2019,CENTRAL AVE,40.92455833,-124.1002667,CenCal
12478,1,6,103,10,25,19,27,1,1,Pedestrian,,,,1,1,6,0,2019,I-5,40.15781944,-122.2234667,CenCal
12578,1,6,23,8,27,0,58,1,1,Pedestrian,,,,1,1,3,0,2019,US-101,40.59940833,-124.1678417,CenCal
12599,1,6,33,11,15,17,46,1,1,Pedestrian,,,,1,1,6,0,2019,SR-53,38.95376389,-122.6228333,CenCal
13157,1,6,23,2,3,12,50,1,1,Pedestrian,,,,1,1,2,0,2020,CR-HOME DR,40.74063889,-124.1466833,CenCal
13198,1,6,79,1,21,18,59,5,1,Pedestrian,,,,1,1,3,0,2020,N OAK PARK BLVD,35.12341111,-120.608975,CenCal
13214,1,6,23,1,8,10,42,2,1,Pedestrian,,,,2,1,4,0,2020,HENDERSON ST,40.78286667,-124.1635722,CenCal
13425,1,6,23,3,7,23,46,1,1,Pedestrian,,,,1,1,7,0,2020,SR-101,40.78904722,-124.1814417,CenCal
13428,1,6,57,7,17,14,24,1,1,Pedestrian,,,,1,1,6,0,2020,SR-20 RAMP,39.21562778,-121.0617028,CenCal
13569,1,6,11,9,9,5,25,2,1,Pedestrian,,,,1,1,4,0,2020,I-5,39.16900556,-122.1516028,CenCal
13600,1,6,35,1,6,6,26,3,1,Pedestrian,,,,1,1,2,0,2020,SR-36 MAIN ST,40.41353889,-120.6406917,CenCal
13601,1,6,35,1,17,20,15,2,1,Pedestrian,,,,1,1,6,0,2020,SR-36 MAIN ST,40.41491944,-120.6465806,CenCal
13670,1,6,33,5,31,22,19,2,1,Bicyclist,,,,1,1,1,0,2020,SR-53,38.97634722,-122.6127083,CenCal
13725,1,6,33,8,13,21,13,1,1,Pedestrian,,,,1,1,5,0,2020,LAKESHORE DR,38.94993889,-122.6309556,CenCal
13770,1,6,23,10,24,10,47,1,1,Bicyclist,,,,1,1,7,0,2020,SR-101 BROADWAY,40.79152778,-124.1783806,CenCal
13862,1,6,23,10,1,23,4,1,1,Bicyclist,,,,1,1,5,0,2020,US-101 BROADWAY ST,40.786525,-124.1812722,CenCal
13972,1,6,33,11,19,21,59,1,1,Pedestrian,,,,1,1,5,0,2020,SR-53,38.93678611,-122.6223694,CenCal
13974,1,6,33,11,6,19,24,1,1,Pedestrian,,,,1,1,6,0,2020,DAM RD,38.92609444,-122.6118278,CenCal
13993,1,6,23,12,1,15,30,2,1,Pedestrian,,,,1,1,3,1,2020,W HENDERSON ST,40.78203889,-124.1806361,CenCal
14013,1,6,103,12,18,16,27,3,1,Pedestrian,,,,1,1,6,0,2020,WALNUT ST,40.168525,-122.2553222,CenCal
14413,1,6,23,6,12,16,9,7,1,Bicyclist,1,2,0,1,1,3,0,2001,MCKINLEYVILLE RD,40.95842222,-124.1101167,CenCal
14453,1,6,57,6,20,22,15,2,1,Pedestrian,2,2,2,1,1,4,1,2001,I-80,39.32903333,-120.2656972,CenCal
14497,1,6,105,8,9,15,35,2,1,Bicyclist,1,3,0,1,1,5,0,2001,SR-299,40.72645,-122.9343833,CenCal
14592,1,6,23,9,24,18,35,2,1,Pedestrian,2,2,0,1,1,2,1,2001,CENTRAL AVE,40.9349,-124.1008583,CenCal
14855,1,6,79,4,22,7,13,2,1,Pedestrian,4,1,0,1,1,2,0,2002,FRONT ST,35.36761944,-120.8534028,CenCal
15064,1,6,79,9,7,21,4,3,2,Pedestrian,5,2,0,1,1,7,0,2002,GRAND AVE,35.12174722,-120.6250278,CenCal
15068,1,6,79,6,23,21,12,2,1,Pedestrian,2,2,0,1,1,1,0,2002,SR-1,35.39360833,-120.8605806,CenCal
15461,1,6,23,1,22,9,0,2,1,Pedestrian,1,2,0,1,1,4,0,2003,R ST,40.805525,-124.1535472,CenCal
15520,1,6,21,2,11,19,49,2,1,Pedestrian,1,2,0,1,1,3,1,2003,TEHAMA ST,39.51307778,-122.1939861,CenCal
15555,1,6,33,3,7,18,48,2,1,Pedestrian,1,2,0,1,1,6,1,2003,PHILLIPS AVE,38.949075,-122.6152194,CenCal
15687,1,6,23,5,24,21,2,2,1,Pedestrian,1,4,0,1,1,7,1,2003,US-101,40.79154722,-124.178325,CenCal
15749,1,6,23,7,17,3,25,2,1,Pedestrian,2,2,0,1,1,5,1,2003,US-101,40.91702222,-124.09315,CenCal
16131,1,6,79,12,21,18,5,2,1,Pedestrian,1,2,0,1,1,1,1,2003,SOUTH 4TH ST,35.12101389,-120.6264694,CenCal
16141,1,6,45,12,18,19,7,3,1,Pedestrian,1,2,0,1,1,5,1,2003,GOBBI ST,39.144275,-123.2006861,CenCal
16271,1,6,11,1,22,9,49,2,1,Pedestrian,5,2,0,5,1,5,0,2004,E ST,39.15426389,-122.1511083,CenCal
16703,1,6,23,10,8,19,35,2,1,Pedestrian,1,4,2,2,1,6,1,2004,US-101,40.77498889,-124.1903639,CenCal
16873,1,6,103,12,8,17,42,2,1,Pedestrian,5,2,0,1,1,4,0,2004,SR-36,40.18588889,-122.2038167,CenCal
16900,1,6,83,12,13,15,9,3,1,Pedestrian,5,2,0,1,1,2,0,2004,CARPINTERIA AVE,34.40169444,-119.5247056,CenCal
76,1,6,7,2,3,19,15,2,1,Pedestrian,1,2,0,1,1,5,1,2005,SR-162,39.49805556,-121.5916222,Chico MSA
148,1,6,7,3,22,16,42,2,1,Pedestrian,3,1,0,1,1,3,0,2005,VALLOMBROSA AVE,39.73508333,-121.8328056,Chico MSA
471,1,6,7,8,18,14,15,2,1,Bicyclist,1,4,0,1,1,5,0,2005,E 20TH ST,39.72493611,-121.8123,Chico MSA
558,1,6,7,4,17,21,27,3,1,Pedestrian,5,4,0,1,1,1,1,2005,WALNUT ST,39.72275,-121.8481472,Chico MSA
1368,1,6,7,9,19,20,20,2,1,Pedestrian,1,2,0,1,1,3,1,2006,LOWER WYANDOTTE ROAD,39.48361667,-121.5305667,Chico MSA
1511,1,6,7,10,20,19,27,2,1,Pedestrian,5,4,0,1,1,6,1,2006,SR-162,39.499575,-121.5657417,Chico MSA
1567,1,6,7,12,29,14,12,2,1,Pedestrian,1,2,0,1,1,6,0,2006,SPRUCE ST,39.36648889,-121.6937167,Chico MSA
1677,1,6,7,1,8,20,58,2,1,Pedestrian,1,4,2,1,1,2,0,2007,LINCOLN BLVD,39.49633611,-121.5507944,Chico MSA
1706,1,6,7,2,3,17,38,2,1,Pedestrian,1,4,0,1,1,7,0,2007,SR-162,39.49802778,-121.5718667,Chico MSA
1760,1,6,7,3,7,5,47,2,1,Bicyclist,1,2,0,1,1,4,0,2007,SR-32,39.73963333,-121.8034528,Chico MSA
1962,1,6,7,6,6,23,35,2,1,Pedestrian,1,2,0,1,1,4,1,2007,LOWER WYANDOTTE RD,39.48178889,-121.5305611,Chico MSA
2229,1,6,7,11,14,18,50,2,1,Pedestrian,1,2,0,1,1,4,1,2007,LINCOLN BL,39.45769167,-121.5493778,Chico MSA
2975,1,6,7,11,12,17,35,2,1,Pedestrian,2,2,0,1,1,4,0,2008,LINCOLN BL,39.49148889,-121.5507806,Chico MSA
3445,1,6,7,6,24,19,13,2,1,Pedestrian,1,2,,1,1,4,0,2009,STUMP DR,39.48266944,-121.5444806,Chico MSA
3877,1,6,7,2,18,19,53,2,1,Pedestrian,,,,1,1,5,0,2010,MANGROVE AVE,39.73783333,-121.8357917,Chico MSA
3978,1,6,7,4,19,20,42,1,1,Pedestrian,,,,10,1,2,1,2010,ESPLANADE,39.75818056,-121.8628083,Chico MSA
3987,1,6,7,5,9,14,15,2,1,Pedestrian,,,,10,1,1,0,2010,SR-162,39.51005,-121.4889694,Chico MSA
4116,1,6,7,7,22,9,4,1,1,Pedestrian,,,,1,1,5,0,2010,ORVILLE CHICO HWY,39.67896944,-121.7801111,Chico MSA
4312,1,6,7,11,16,5,3,1,1,Pedestrian,,,,1,1,3,0,2010,NELSON AVE,39.52409444,-121.570875,Chico MSA
4397,1,6,7,12,17,18,7,1,1,Pedestrian,,,,2,1,6,0,2010,SR-99 RAMP,39.72743889,-121.8110306,Chico MSA
5050,1,6,7,11,28,6,28,1,1,Pedestrian,,,,1,1,2,0,2011,NELSON AVE,39.5241,-121.5646611,Chico MSA
5131,1,6,7,10,18,99,99,1,1,Pedestrian,,,,1,1,3,0,2011,SR-162,39.50145,-121.531425,Chico MSA
5267,1,6,7,2,6,19,25,1,1,Bicyclist,,,,1,1,2,0,2012,SR-70,39.50369167,-121.5738222,Chico MSA
5302,1,6,7,3,13,19,29,2,1,Pedestrian,,,,2,1,3,0,2012,LINCOLN BL,39.4782,-121.5497694,Chico MSA
5458,1,6,7,6,28,8,27,1,1,Bicyclist,,,,1,1,5,0,2012,ORO DAM BLVD,39.50387778,-121.5522639,Chico MSA
5666,1,6,7,11,14,15,0,1,1,Bicyclist,,,,1,1,4,0,2012,CR-MIDWAY,39.66228889,-121.8059611,Chico MSA
5729,1,6,7,11,26,12,51,1,1,Pedestrian,,,,1,1,2,0,2012,CR-SKYWAY RD,39.83397778,-121.5970861,Chico MSA
6303,1,6,7,8,24,22,10,1,1,Pedestrian,,,,1,1,7,1,2013,SR-99 RAMP,39.75600556,-121.8442639,Chico MSA
6316,1,6,7,8,18,20,34,1,1,Bicyclist,,,,1,1,1,0,2013,SR-162,39.50548889,-121.5060806,Chico MSA
6438,1,6,7,11,1,18,27,1,1,Bicyclist,,,,1,1,6,0,2013,EAST 1ST AVE,39.73853889,-121.8439889,Chico MSA
6473,1,6,7,11,13,0,0,1,1,Pedestrian,,,,1,1,4,0,2013,SKYWAY RD,39.71330833,-121.7856361,Chico MSA
6669,1,6,7,8,20,15,13,1,1,Pedestrian,,,,10,1,3,0,2013,ROBINSON ST,39.5123,-121.5545278,Chico MSA
6680,1,6,7,9,22,22,54,1,1,Bicyclist,,,,1,1,1,1,2013,NORD AVE,39.72577778,-121.8511417,Chico MSA
7233,1,6,7,9,1,21,25,1,1,Bicyclist,,,,1,1,2,0,2014,SR-70,39.43028056,-121.6051278,Chico MSA
7725,1,6,7,1,16,21,41,1,1,Pedestrian,,,,10,1,6,0,2015,WALNUT ST,39.72192778,-121.8473111,Chico MSA
7752,1,6,7,1,30,7,54,1,1,Pedestrian,,,,1,1,6,0,2015,SR-162,39.49807778,-121.5960722,Chico MSA
7864,1,6,7,3,28,20,13,1,1,Pedestrian,,,,1,1,7,1,2015,W 7TH STREET,39.72440278,-121.8402361,Chico MSA
7908,1,6,7,4,25,10,30,2,2,Pedestrian,,,,1,2,7,0,2015,E LASSEN AVE,39.77241111,-121.8465389,Chico MSA
8078,1,6,7,8,14,21,18,1,1,Pedestrian,,,,1,1,6,0,2015,SKYWAY,39.714625,-121.7896417,Chico MSA
8099,1,6,7,9,4,7,35,2,1,Pedestrian,,,,1,1,6,0,2015,E GRIDLEY RD,39.36321667,-121.6860639,Chico MSA
8234,1,6,7,12,25,20,11,4,1,Pedestrian,,,,1,1,6,0,2015,SR-70,39.44215278,-121.5995778,Chico MSA
8708,1,6,7,2,17,19,28,1,1,Pedestrian,,,,99,1,4,0,2016,W SACRAMENTO AVE,39.734725,-121.8496444,Chico MSA
8950,1,6,7,6,10,21,11,6,1,Pedestrian,,,,1,1,6,1,2016,ESPLANADE,39.749075,-121.8539806,Chico MSA
9084,1,6,7,12,29,1,9,1,1,Pedestrian,,,,1,1,5,0,2016,CR-POWER HOUSE HILL RD,39.43180278,-121.5956306,Chico MSA
9147,1,6,7,6,29,20,31,1,1,Bicyclist,,,,1,1,4,1,2016,19TH ST,39.7199,-121.8242833,Chico MSA
9243,1,6,7,12,7,1,29,1,1,Pedestrian,,,,1,1,4,1,2016,SR-32,39.73013611,-121.8571389,Chico MSA
9282,1,6,7,11,6,1,14,1,1,Pedestrian,,,,10,1,1,1,2016,CITRUS AVE ALY,39.73765556,-121.8532167,Chico MSA
9347,1,6,7,11,22,17,28,1,1,Pedestrian,,,,1,1,3,0,2016,ORVILLE DAM BLVD,39.49803889,-121.5916028,Chico MSA
9495,1,6,7,12,29,17,37,1,1,Pedestrian,,,,1,1,5,0,2016,SR-99,39.35450278,-121.6879083,Chico MSA
9535,1,6,7,12,10,17,17,2,1,Pedestrian,,,,2,1,7,0,2016,MANGROVE AVE,39.733,-121.8352222,Chico MSA
9545,1,6,7,10,10,10,1,1,1,Pedestrian,,,,1,1,2,0,2016,E LASSEN AVE,39.770825,-121.8491722,Chico MSA
9817,1,6,7,6,3,0,46,2,1,Pedestrian,,,,1,1,7,0,2017,SR-70,39.50188333,-121.5744972,Chico MSA
10196,1,6,7,9,12,20,27,1,1,Bicyclist,,,,1,1,3,1,2017,OROVILLE DAM BLVD E,39.49806667,-121.5718722,Chico MSA
10538,1,6,7,10,25,5,27,1,1,Pedestrian,,,,1,1,4,0,2017,OROVILLE DAM BLVD W,39.49806389,-121.5960194,Chico MSA
10540,1,6,7,1,28,2,28,1,1,Bicyclist,,,,1,1,7,0,2017,OLIVE HIGHWAY,39.50421944,-121.52295,Chico MSA
10662,1,6,7,8,14,99,99,1,1,Pedestrian,,,,1,1,2,0,2017,LOWER WYANDOTTE RD,39.47316389,-121.5305778,Chico MSA
10707,1,6,7,11,9,2,8,1,1,Pedestrian,,,,2,1,5,0,2017,W EAST AVE,39.75670556,-121.8614333,Chico MSA
10941,1,6,7,4,19,13,17,1,1,Pedestrian,,,,1,1,5,0,2018,CR-FOOTHILL BLVD,39.47123333,-121.4873389,Chico MSA
11421,1,6,7,10,10,21,0,1,3,Pedestrian,,,,1,1,4,0,2018,LOWER WYANDOTTE RD,39.46287222,-121.4823833,Chico MSA
11508,1,6,7,4,1,21,8,1,1,Pedestrian,,,,1,1,1,0,2018,MAGNOLIA ST,39.36321944,-121.6901528,Chico MSA
11586,1,6,7,12,21,17,47,1,1,Pedestrian,,,,1,1,6,0,2018,W 8TH AVE,39.74349722,-121.8553667,Chico MSA
11770,1,6,7,10,17,7,41,1,1,Bicyclist,,,,1,1,4,0,2018,5TH AVE,39.49978056,-121.5651333,Chico MSA
12339,1,6,7,8,15,23,34,5,1,Pedestrian,,,,1,1,5,0,2019,SR-162 OROVILLE DAM BLVD,39.49805,-121.5901333,Chico MSA
12466,1,6,7,9,27,7,14,1,1,Pedestrian,,,,10,1,6,0,2019,E LASSEN AVE,39.76376389,-121.8610222,Chico MSA
12533,1,6,7,10,26,7,13,1,1,Pedestrian,,,,1,1,7,0,2019,SR-32 9TH ST,39.72557222,-121.8348361,Chico MSA
12566,1,6,7,10,25,19,13,2,1,Pedestrian,,,,1,1,6,0,2019,SR-162 OROVILLE DAM BLVD,39.49805833,-121.5915861,Chico MSA
12669,1,6,7,11,7,3,48,1,1,Pedestrian,,,,1,1,5,0,2019,SR-70,39.44121667,-121.6003194,Chico MSA
13292,1,6,7,1,15,21,44,2,1,Pedestrian,,,,1,1,4,0,2020,SR-162 OLIVE HWY,39.50154167,-121.5312556,Chico MSA
13383,1,6,7,3,28,0,5,1,1,Pedestrian,,,,10,1,7,0,2020,SR-70 OFF-RAMP,39.50632222,-121.5733722,Chico MSA
13467,1,6,7,7,16,5,34,1,1,Pedestrian,,,,1,1,5,0,2020,ORO QUINCY HWY,39.50628889,-121.5052806,Chico MSA
13472,1,6,7,9,29,19,28,3,1,Pedestrian,,,,1,1,3,0,2020,SR-70,39.51096944,-121.5725861,Chico MSA
13537,1,6,7,11,10,15,55,1,1,Pedestrian,,,,1,1,3,0,2020,LINCOLN BL,39.49153333,-121.5505778,Chico MSA
13775,1,6,7,8,6,7,33,1,1,Pedestrian,,,,1,1,5,0,2020,YOSEMITE DR,39.7494,-121.7810056,Chico MSA
14021,1,6,7,12,20,9,0,1,1,Pedestrian,,,,1,1,1,0,2020,NELSON AVE,39.52408889,-121.5647917,Chico MSA
14680,1,6,7,1,10,23,10,3,1,Pedestrian,1,2,0,1,1,5,1,2002,FORBESTOWN RD,39.51478611,-121.4406722,Chico MSA
14771,1,6,7,3,26,20,12,2,1,Bicyclist,5,2,0,1,1,3,0,2002,MANGROVE AVE,39.74021667,-121.8372083,Chico MSA
14792,1,6,7,6,9,14,48,2,1,Bicyclist,1,2,2,1,1,1,0,2002,C ST,39.41416111,-121.7105694,Chico MSA
15176,1,6,7,10,17,17,45,2,1,Bicyclist,1,2,0,1,1,5,1,2002,COLTER WAY,39.84894722,-121.6044389,Chico MSA
15338,1,6,7,12,12,17,25,2,1,Pedestrian,5,1,2,1,1,5,0,2002,LINCOLN BLVD,39.48591111,-121.5510611,Chico MSA
15713,1,6,7,6,17,22,30,2,1,Bicyclist,1,2,2,1,1,3,1,2003,MILLER AVE,39.71825,-121.852425,Chico MSA
16093,1,6,7,12,10,17,25,3,1,Pedestrian,2,1,0,1,1,4,1,2003,EAST LASSEN AVE,39.77312778,-121.8406944,Chico MSA
16098,1,6,7,12,7,16,22,2,1,Pedestrian,1,2,0,1,1,1,0,2003,MONTGOMERY ST,39.51576111,-121.5505778,Chico MSA
16511,1,6,7,5,22,23,50,2,1,Pedestrian,2,2,0,1,1,7,1,2004,SR-162,39.49805556,-121.5917167,Chico MSA
16653,1,6,7,8,27,20,14,1,1,Pedestrian,1,2,0,1,1,6,0,2004,TERRACE DR,39.75017222,-121.8207194,Chico MSA
3204,1,6,109,2,9,15,55,2,1,Pedestrian,1,2,,1,1,2,1,2009,MAIN ST,37.95193056,-120.4237194,Eastern Sierras
3542,1,6,109,10,19,20,30,2,1,Pedestrian,1,2,,1,1,2,1,2009,TUOLUMNE RD,37.97313056,-120.3416306,Eastern Sierras
5638,1,6,109,10,27,18,35,2,1,Pedestrian,,,,1,1,7,0,2012,SR-49,37.95151111,-120.4246389,Eastern Sierras
